docId,title,content,source,url,publishedAt,year,collectedAt,accessibilityTarget,category,priority,isDisabilityRelated,sourceType,appRelevanceScore,appUseCase,targetKeywordGroup
REAL-0048,발달재활서비스,"성장기 정신적, 감각적 장애아동의 인지, 의사소통, 적응행동, 감각, 운동 등의 기능향상과 행동발달을 위한 재활서비스를 지원하고, 관련 정보를 제공합니다. 장애인 신체건강,정신건강,교육",공공데이터포털 중앙부처복지서비스,https://www.bokjiro.go.kr/ssis-tbu/twataa/wlfareInfo/moveTWAT52011M.do?wlfareInfoId=WLF00003195&wlfareInfoReldBztpCd=01,2021-09-03,2021,2026-06-14T02:18:02+09:00,ALL,의료/건강,MEDIUM,TRUE,PUBLIC_API,72,INFO_CARD,GENERAL
REAL-0049,중증장애인근로자 출퇴근비용 지원 사업,"중증장애인 근로자에게 출퇴근비용을 지원하여 중증장애인의 근로의욕을 고취하고 안정적인 직업생활 유지를 지원합니다. 장애인 생활지원,일자리",공공데이터포털 중앙부처복지서비스,https://www.bokjiro.go.kr/ssis-tbu/twataa/wlfareInfo/moveTWAT52011M.do?wlfareInfoId=WLF00001154&wlfareInfoReldBztpCd=01,2021-09-03,2021,2026-06-14T02:18:03+09:00,ALL,취업/교육,LOW,TRUE,PUBLIC_API,74,INFO_CARD,GENERAL
REAL-0050,공공산림가꾸기,"청년 실업자나 장년층 퇴직자 등을 산림사업에 투입하여 일자리 창출에 기여합니다. 장애인,저소득,한부모·조손 일자리,서민금융",공공데이터포털 중앙부처복지서비스,https://www.bokjiro.go.kr/ssis-tbu/twataa/wlfareInfo/moveTWAT52011M.do?wlfareInfoId=WLF00001149&wlfareInfoReldBztpCd=01,2021-09-03,2021,2026-06-14T02:18:03+09:00,ALL,취업/교육,LOW,TRUE,PUBLIC_API,55,INFO_CARD,GENERAL
REAL-0051,방과후보육료지원,"어린이집을 이용하는 12세 이하 취학아동에 대한 방과후 보육료를 지원하여 양육의 부담을 줄이고 원활한 경제활동을 돕습니다. 장애인,저소득,한부모·조손 보육,교육",공공데이터포털 중앙부처복지서비스,https://www.bokjiro.go.kr/ssis-tbu/twataa/wlfareInfo/moveTWAT52011M.do?wlfareInfoId=WLF00001140&wlfareInfoReldBztpCd=01,2021-09-03,2021,2026-06-14T02:18:03+09:00,ALL,취업/교육,MEDIUM,TRUE,PUBLIC_API,55,INFO_CARD,GENERAL
REAL-0052,그 밖의 연장형 보육료 등 지원,"그 밖의 연장형 어린이집(야간연장, 휴일, 24시 등)을 이용하는 영유아에 대하여 보육료를 지원함으로써 부모의 자녀양육 부담을 덜고 원활한 경제활동을 돕습니다. 다문화·탈북민,장애인,저소득,한부모·조손 보육,보호·돌봄",공공데이터포털 중앙부처복지서비스,https://www.bokjiro.go.kr/ssis-tbu/twataa/wlfareInfo/moveTWAT52011M.do?wlfareInfoId=WLF00001147&wlfareInfoReldBztpCd=01,2021-09-03,2021,2026-06-14T02:18:03+09:00,ALL,복지지원,LOW,TRUE,PUBLIC_API,55,INFO_CARD,GENERAL
REAL-0053,산재근로자직업훈련,"산업재해로 치료를 받고 요양 종결 후에 원래의 직장에 복귀하지 못한 산업재해 장애인에게 직업훈련비용과 훈련수당을 지원하여 직업 복귀를 촉진합니다. 일자리,교육",공공데이터포털 중앙부처복지서비스,https://www.bokjiro.go.kr/ssis-tbu/twataa/wlfareInfo/moveTWAT52011M.do?wlfareInfoId=WLF00001125&wlfareInfoReldBztpCd=01,2021-09-03,2021,2026-06-14T02:18:03+09:00,ALL,취업/교육,MEDIUM,TRUE,PUBLIC_API,55,INFO_CARD,GENERAL
REAL-0054,장애입양아동 의료비지원,"장애아동을 입양한 국내입양가정에 의료비를 지원하여 장애아동의 국내입양 활성화 및 건전육성을 도모합니다. 장애인 신체건강,정신건강,입양·위탁,서민금융",공공데이터포털 중앙부처복지서비스,https://www.bokjiro.go.kr/ssis-tbu/twataa/wlfareInfo/moveTWAT52011M.do?wlfareInfoId=WLF00001121&wlfareInfoReldBztpCd=01,2021-09-03,2021,2026-06-14T02:18:03+09:00,ALL,의료/건강,MEDIUM,TRUE,PUBLIC_API,72,INFO_CARD,GENERAL
REAL-0055,지역아동센터 지원,"방과후 돌봄이 필요한 지역사회 아동의 건전육성을 위하여 보호·교육, 건전한 놀이와 오락의 제공, 보호자와 지역사회의 연계 등 종합적인 복지서비스를 제공합니다. 다문화·탈북민,장애인,저소득,한부모·조손 생활지원,문화·여가,교육,보호·돌봄",공공데이터포털 중앙부처복지서비스,https://www.bokjiro.go.kr/ssis-tbu/twataa/wlfareInfo/moveTWAT52011M.do?wlfareInfoId=WLF00001107&wlfareInfoReldBztpCd=01,2021-09-03,2021,2026-06-14T02:18:04+09:00,ALL,복지지원,MEDIUM,TRUE,PUBLIC_API,55,INFO_CARD,GENERAL
REAL-0056,버팀목전세자금대출,"무주택세대주의 주택전세자금 융자를 통해 주거안정을 지원합니다. 다문화·탈북민,다자녀,장애인,저소득,한부모·조손 주거,서민금융",공공데이터포털 중앙부처복지서비스,https://www.bokjiro.go.kr/ssis-tbu/twataa/wlfareInfo/moveTWAT52011M.do?wlfareInfoId=WLF00003222&wlfareInfoReldBztpCd=01,2021-09-03,2021,2026-06-14T02:18:04+09:00,ALL,일반뉴스,LOW,TRUE,PUBLIC_API,47,NEWS_REFERENCE,GENERAL
REAL-0057,기존주택 전세임대주택 지원사업,"도심 내 저소득층이 현 생활권에서 안정적으로 거주할 수 있도록 임대료가 저렴한 임대주택을 지원하여 주거안정을 도모합니다. 다자녀,장애인,저소득,한부모·조손 주거",공공데이터포털 중앙부처복지서비스,https://www.bokjiro.go.kr/ssis-tbu/twataa/wlfareInfo/moveTWAT52011M.do?wlfareInfoId=WLF00003269&wlfareInfoReldBztpCd=01,2021-09-03,2021,2026-06-14T02:18:04+09:00,ALL,지원사업/모집,HIGH,TRUE,PUBLIC_API,55,BAND_NOTIFICATION,GENERAL
REAL-0058,국민임대주택공급,"무주택 저소득층(소득 1~4분위 계층)의 주거안정을 위해 국민임대주택을 공급합니다. 다문화·탈북민,다자녀,보훈대상자,장애인,저소득,한부모·조손 주거",공공데이터포털 중앙부처복지서비스,https://www.bokjiro.go.kr/ssis-tbu/twataa/wlfareInfo/moveTWAT52011M.do?wlfareInfoId=WLF00003244&wlfareInfoReldBztpCd=01,2021-09-03,2021,2026-06-14T02:18:04+09:00,ALL,지원사업/모집,HIGH,TRUE,PUBLIC_API,55,BAND_NOTIFICATION,GENERAL
REAL-0059,통합공공임대,"최저소득 계층, 저소득 서민, 젊은 층 및 장애인·국가유공자 등 사회 취약계층 등의 주거안정을 위해 공공임대주택을 공급합니다. 다문화·탈북민,다자녀,보훈대상자,장애인,저소득,한부모·조손 주거",공공데이터포털 중앙부처복지서비스,https://www.bokjiro.go.kr/ssis-tbu/twataa/wlfareInfo/moveTWAT52011M.do?wlfareInfoId=WLF00004663&wlfareInfoReldBztpCd=01,2022-06-03,2022,2026-06-14T02:18:04+09:00,ALL,지원사업/모집,HIGH,TRUE,PUBLIC_API,90,BAND_NOTIFICATION,GENERAL
REAL-0060,가스요금할인,"기초생활수급자, 차상위계층, 장애인, 국가유공자 등 사회적배려대상자가 사용하는 도시가스요금을 감액하여 요금 감면을 지원합니다. 다자녀,보훈대상자,장애인,저소득 서민금융",공공데이터포털 중앙부처복지서비스,https://www.bokjiro.go.kr/ssis-tbu/twataa/wlfareInfo/moveTWAT52011M.do?wlfareInfoId=WLF00004638&wlfareInfoReldBztpCd=01,2021-09-03,2021,2026-06-14T02:18:04+09:00,ALL,지원사업/모집,HIGH,TRUE,PUBLIC_API,94,BAND_NOTIFICATION,GENERAL
REAL-0061,발달장애인 주간활동서비스,발달장애인이 낮 시간 자신의 욕구를 반영한 지역사회 기반활동에 참여하게 함으로써 장애인의 자립생활을 지원하고 사회참여 증진을 도모합니다. 장애인 보호·돌봄,공공데이터포털 중앙부처복지서비스,https://www.bokjiro.go.kr/ssis-tbu/twataa/wlfareInfo/moveTWAT52011M.do?wlfareInfoId=WLF00001165&wlfareInfoReldBztpCd=01,2021-09-03,2021,2026-06-14T02:18:05+09:00,ALL,복지지원,LOW,TRUE,PUBLIC_API,80,INFO_CARD,GENERAL
REAL-0062,청소년 발달장애인 방과후활동서비스,만 6세 이상~만 18세 미만의 청소년 발달장애인이 방과후에도 돌봄을 지원받을 수 있도록 방과후활동 이용권을 지급합니다. 장애인 보호·돌봄,공공데이터포털 중앙부처복지서비스,https://www.bokjiro.go.kr/ssis-tbu/twataa/wlfareInfo/moveTWAT52011M.do?wlfareInfoId=WLF00001178&wlfareInfoReldBztpCd=01,2021-09-03,2021,2026-06-14T02:18:05+09:00,ALL,복지지원,LOW,TRUE,PUBLIC_API,84,INFO_CARD,GENERAL
REAL-0063,발달장애인 긴급돌봄사업,"보호자의 긴급한 상황(입원, 경조사, 심리적 소진 등)으로 긴급돌봄이 필요한 발달장애인에게 일시적 돌봄을 지원합니다. 장애인 생활지원,보호·돌봄",공공데이터포털 중앙부처복지서비스,https://www.bokjiro.go.kr/ssis-tbu/twataa/wlfareInfo/moveTWAT52011M.do?wlfareInfoId=WLF00005031&wlfareInfoReldBztpCd=01,2023-03-29,2023,2026-06-14T02:18:05+09:00,ALL,재난/안전,URGENT,TRUE,PUBLIC_API,97,URGENT_ALERT,GENERAL
REAL-0064,장애아가족양육지원,"장애아동 가족의 일상적인 돌봄 부담을 경감하고 보호자의 사회활동을 돕기 위하여 돌봄 및 일시적 휴식지원 서비스를 제공합니다. 장애인 생활지원,보호·돌봄",공공데이터포털 중앙부처복지서비스,https://www.bokjiro.go.kr/ssis-tbu/twataa/wlfareInfo/moveTWAT52011M.do?wlfareInfoId=WLF00003262&wlfareInfoReldBztpCd=01,2021-09-03,2021,2026-06-14T02:18:05+09:00,ALL,복지지원,LOW,TRUE,PUBLIC_API,80,INFO_CARD,GENERAL
REAL-0065,언어발달지원사업,"장애인 부모의 자녀에게 필요한 언어발달지원서비스를 제공하여 아동의 건강한 성장을 지원합니다. 장애인,저소득 신체건강,교육",공공데이터포털 중앙부처복지서비스,https://www.bokjiro.go.kr/ssis-tbu/twataa/wlfareInfo/moveTWAT52011M.do?wlfareInfoId=WLF00003279&wlfareInfoReldBztpCd=01,2021-09-03,2021,2026-06-14T02:18:05+09:00,ALL,지원사업/모집,MEDIUM,TRUE,PUBLIC_API,87,INFO_CARD,GENERAL
REAL-0066,이동통신요금감면,"사회적 취약계층을 대상으로 가계통신비 부담완화를 위해 통신요금을 감면합니다. 보훈대상자,장애인,저소득,한부모·조손 생활지원",공공데이터포털 중앙부처복지서비스,https://www.bokjiro.go.kr/ssis-tbu/twataa/wlfareInfo/moveTWAT52011M.do?wlfareInfoId=WLF00003257&wlfareInfoReldBztpCd=01,2021-09-03,2021,2026-06-14T02:18:05+09:00,ALL,지원사업/모집,HIGH,TRUE,PUBLIC_API,55,BAND_NOTIFICATION,GENERAL
REAL-0067,장애인활동지원,혼자서 일상생활과 사회생활을 하기 어려운 장애인에게 활동보조서비스를 제공하여 자립생활을 지원하고 사회참여를 도모합니다. 장애인 생활지원,공공데이터포털 중앙부처복지서비스,https://www.bokjiro.go.kr/ssis-tbu/twataa/wlfareInfo/moveTWAT52011M.do?wlfareInfoId=WLF00003260&wlfareInfoReldBztpCd=01,2021-09-03,2021,2026-06-14T02:18:05+09:00,ALL,복지지원,MEDIUM,TRUE,PUBLIC_API,80,INFO_CARD,GENERAL
REAL-0068,TV수신료 면제,"기초생활수급자, 차상위계층, 장애인, 국가유공자 등의 TV수신료 요금을 감면 지원합니다. 보훈대상자,장애인,저소득 서민금융",공공데이터포털 중앙부처복지서비스,https://www.bokjiro.go.kr/ssis-tbu/twataa/wlfareInfo/moveTWAT52011M.do?wlfareInfoId=WLF00004637&wlfareInfoReldBztpCd=01,2021-09-03,2021,2026-06-14T02:18:06+09:00,ALL,지원사업/모집,HIGH,TRUE,PUBLIC_API,94,BAND_NOTIFICATION,GENERAL
REAL-0069,전기요금 복지할인,"기초생활수급자, 차상위계층, 기초연금수급자, 장애인, 국가유공자의 전기요금 부담을 경감하고자 요금감면을 지원합니다. 보훈대상자,장애인,저소득 생활지원",공공데이터포털 중앙부처복지서비스,https://www.bokjiro.go.kr/ssis-tbu/twataa/wlfareInfo/moveTWAT52011M.do?wlfareInfoId=WLF00004639&wlfareInfoReldBztpCd=01,2021-09-03,2021,2026-06-14T02:18:06+09:00,ALL,지원사업/모집,HIGH,TRUE,PUBLIC_API,94,BAND_NOTIFICATION,GENERAL
REAL-0070,여성장애인 출산비용지원,임신과 출산에 대한 비용이 추가로 발생하는 여성장애인에게 출산비용을 지원하여 경제적 부담을 경감하고 모성권 보호에 기여합니다. 장애인 임신·출산,공공데이터포털 중앙부처복지서비스,https://www.bokjiro.go.kr/ssis-tbu/twataa/wlfareInfo/moveTWAT52011M.do?wlfareInfoId=WLF00003278&wlfareInfoReldBztpCd=01,2021-09-03,2021,2026-06-14T02:18:06+09:00,ALL,일반뉴스,LOW,TRUE,PUBLIC_API,47,NEWS_REFERENCE,GENERAL
REAL-0071,국립특수학교 및 국립부설학교 특수학급 지원,"국립특수학교(급)의 특수교육 지원인력 배치, 돌봄교실 운영 및 특수교육대상자의 방과후학교 경비를 지원하여 장애학생의 학습권을 보장합니다. 장애인 교육,보호·돌봄",공공데이터포털 중앙부처복지서비스,https://www.bokjiro.go.kr/ssis-tbu/twataa/wlfareInfo/moveTWAT52011M.do?wlfareInfoId=WLF00001173&wlfareInfoReldBztpCd=01,2021-09-03,2021,2026-06-14T02:18:06+09:00,ALL,지원사업/모집,HIGH,TRUE,PUBLIC_API,94,BAND_NOTIFICATION,GENERAL
REAL-0072,평생교육이용권 지원,"사회적 취약계층(저소득층, 장애인)을 대상으로 바우처를 제공하여 실질적인 평생교육 기회를 제공합니다. 저소득,한부모·조손 교육",공공데이터포털 중앙부처복지서비스,https://www.bokjiro.go.kr/ssis-tbu/twataa/wlfareInfo/moveTWAT52011M.do?wlfareInfoId=WLF00003240&wlfareInfoReldBztpCd=01,2021-09-03,2021,2026-06-14T02:18:06+09:00,ALL,취업/교육,MEDIUM,TRUE,PUBLIC_API,55,INFO_CARD,GENERAL
REAL-0073,장애수당,"장애인연금 비수급 경증장애인을 대상으로 장애로 인한 추가적 비용을 보전하여 저소득 장애인 가구의 생활 안정을 도모합니다. 장애인,저소득 생활지원",공공데이터포털 중앙부처복지서비스,https://www.bokjiro.go.kr/ssis-tbu/twataa/wlfareInfo/moveTWAT52011M.do?wlfareInfoId=WLF00003265&wlfareInfoReldBztpCd=01,2021-09-03,2021,2026-06-14T02:18:06+09:00,ALL,복지지원,MEDIUM,TRUE,PUBLIC_API,84,INFO_CARD,GENERAL
REAL-0074,장애인연금,"장애로 인하여 생활이 어려운 중증장애인에게 매월 일정금액의 연금을 지급하여 생활안정 지원과 복지 증진 및 사회통합을 도모합니다. 장애인,저소득 생활지원",공공데이터포털 중앙부처복지서비스,https://www.bokjiro.go.kr/ssis-tbu/twataa/wlfareInfo/moveTWAT52011M.do?wlfareInfoId=WLF00003249&wlfareInfoReldBztpCd=01,2021-09-03,2021,2026-06-14T02:18:07+09:00,ALL,복지지원,MEDIUM,TRUE,PUBLIC_API,80,INFO_CARD,GENERAL
REAL-0075,중증장애인지원고용,"독립적인 직업생활영위가 어려운 중증장애인의 고용 증진을 위해 직무수행에 필요한 기술과 직장적응을 취업 전 사업체 현장에서 지도하여 취업으로 연계합니다. 장애인 생활지원,일자리",공공데이터포털 중앙부처복지서비스,https://www.bokjiro.go.kr/ssis-tbu/twataa/wlfareInfo/moveTWAT52011M.do?wlfareInfoId=WLF00003259&wlfareInfoReldBztpCd=01,2021-09-03,2021,2026-06-14T02:18:07+09:00,ALL,취업/교육,MEDIUM,TRUE,PUBLIC_API,74,INFO_CARD,GENERAL
REAL-0076,직업능력개발운영(훈련수당),"장애인이 그 희망·적성·능력 등에 맞는 직업생활을 할 수 있도록 하기 위하여 장애인에게 직업능력개발훈련을 실시합니다. 장애인 일자리,교육",공공데이터포털 중앙부처복지서비스,https://www.bokjiro.go.kr/ssis-tbu/twataa/wlfareInfo/moveTWAT52011M.do?wlfareInfoId=WLF00004651&wlfareInfoReldBztpCd=01,2021-09-04,2021,2026-06-14T02:18:07+09:00,ALL,취업/교육,MEDIUM,TRUE,PUBLIC_API,74,INFO_CARD,GENERAL
REAL-0077,대학생 근로장학금 지원,"저소득층 대학생에게 근로 기회를 제공하고 그에 따른 대가(장학금)를 지급하여 안정적인 학업 여건을 조성합니다. 다문화·탈북민,다자녀,보훈대상자,장애인,저소득 생활지원,교육",공공데이터포털 중앙부처복지서비스,https://www.bokjiro.go.kr/ssis-tbu/twataa/wlfareInfo/moveTWAT52011M.do?wlfareInfoId=WLF00001060&wlfareInfoReldBztpCd=01,2021-09-03,2021,2026-06-14T02:18:07+09:00,ALL,지원사업/모집,HIGH,TRUE,PUBLIC_API,55,BAND_NOTIFICATION,GENERAL
REAL-0078,장애인 건강주치의 시범사업,장애인에게 건강주치의를 통한 만성질환 및 장애 관련 건강관리 서비스를 제공하여 의료서비스 이용 접근성을 향상시킵니다. 장애인 신체건강,공공데이터포털 중앙부처복지서비스,https://www.bokjiro.go.kr/ssis-tbu/twataa/wlfareInfo/moveTWAT52011M.do?wlfareInfoId=WLF00005034&wlfareInfoReldBztpCd=01,2023-04-14,2023,2026-06-14T02:18:07+09:00,ALL,의료/건강,MEDIUM,TRUE,PUBLIC_API,72,INFO_CARD,GENERAL
REAL-0079,장애인취업성공패키지,장애인의 취업역량을 강화하고 성공적인 취업을 지원하기 위해 '상담·취업계획수립→직업능력향상→집중 취업알선'에 이르는 통합적인 취업지원 프로그램을 집중 제공합니다. 장애인 일자리,공공데이터포털 중앙부처복지서비스,https://www.bokjiro.go.kr/ssis-tbu/twataa/wlfareInfo/moveTWAT52011M.do?wlfareInfoId=WLF00004655&wlfareInfoReldBztpCd=01,2021-10-18,2021,2026-06-14T02:18:07+09:00,ALL,취업/교육,MEDIUM,TRUE,PUBLIC_API,78,INFO_CARD,GENERAL
REAL-0080,장애인인턴제,"취업 사각지대에 놓인 특정 유형의 중증장애인 및 장년장애인, 발달장애인에게 사업체 인턴 실시 후 정규직 취업 연계를 지원합니다. 장애인 일자리",공공데이터포털 중앙부처복지서비스,https://www.bokjiro.go.kr/ssis-tbu/twataa/wlfareInfo/moveTWAT52011M.do?wlfareInfoId=WLF00004654&wlfareInfoReldBztpCd=01,2021-10-18,2021,2026-06-14T02:18:07+09:00,ALL,취업/교육,MEDIUM,TRUE,PUBLIC_API,74,INFO_CARD,GENERAL
REAL-0081,장애인기업종합지원센터운영,창업 공간 및 정책정보 제공 등 창업기업의 경영활동 지원을 통해 창업 성장기반을 조성합니다. 장애인 일자리,공공데이터포털 중앙부처복지서비스,https://www.bokjiro.go.kr/ssis-tbu/twataa/wlfareInfo/moveTWAT52011M.do?wlfareInfoId=WLF00001167&wlfareInfoReldBztpCd=01,2021-09-03,2021,2026-06-14T02:18:08+09:00,ALL,취업/교육,LOW,TRUE,PUBLIC_API,74,POLICY_REFERENCE,GENERAL
REAL-0082,장애아동입양 양육보조금,"장애 아동을 입양한 가정에 양육보조금을 지원하여 장애아동의 국내입양 활성화 및 건전육성을 도모합니다. 장애인 생활지원,입양·위탁",공공데이터포털 중앙부처복지서비스,https://www.bokjiro.go.kr/ssis-tbu/twataa/wlfareInfo/moveTWAT52011M.do?wlfareInfoId=WLF00001021&wlfareInfoReldBztpCd=01,2021-09-03,2021,2026-06-14T02:18:08+09:00,ALL,일반뉴스,LOW,TRUE,PUBLIC_API,47,NEWS_REFERENCE,GENERAL
REAL-0083,고엽제특별지원,"생계가 곤란한 고엽제 후유증 환자 중 장애인 자녀가 있는 가정에 특별지원을 하여 재활의욕을 고취하고 격려합니다. 보훈대상자,장애인 생활지원",공공데이터포털 중앙부처복지서비스,https://www.bokjiro.go.kr/ssis-tbu/twataa/wlfareInfo/moveTWAT52011M.do?wlfareInfoId=WLF00003261&wlfareInfoReldBztpCd=01,2021-09-03,2021,2026-06-14T02:18:08+09:00,ALL,지원사업/모집,HIGH,TRUE,PUBLIC_API,94,BAND_NOTIFICATION,GENERAL
